id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
tm972390,Uprooted: The Journey of Jazz Dance,MOVIE,2020,,94,"['music', 'documentation', 'history']",['US'],7.8,46
ts236024,HBO Latino Presents: A Tiny Audience,SHOW,2020,,26,['music'],['US'],8.2,12
tm1079301,Scandalous: The Untold Story of the National Enquirer,MOVIE,2019,,97,['documentation'],['US'],6.4,492
tm476886,Days of the Whale,MOVIE,2019,,80,['drama'],['CO'],6.4,265
tm857582,We Are the Dream: The Kids of the Oakland MLK Oratorical Fest,MOVIE,2020,,58,"['documentation', 'history']",['US'],7.1,71
tm830691,Farruko: En letra de otro,MOVIE,2019,,47,"['music', 'documentation']","['US', 'PR']",,
tm489734,Home Videos,MOVIE,2019,,29,['documentation'],['US'],,
tm925593,Beth Stelling: Girl Daddy,MOVIE,2020,,57,['comedy'],['US'],6.9,212
tm972018,Calladita,MOVIE,2020,,15,['drama'],['ES'],,
tm921104,Seeing America with Megan Rapinoe,MOVIE,2020,,29,['documentation'],['US'],3.3,32
tm940880,Growing Up Milwaukee,MOVIE,2020,,115,['documentation'],['US'],7.6,115
tm924252,The Cypher,MOVIE,2020,,15,['drama'],['US'],,
tm1015890,Yellowface: Asian Whitewashing and Racism in Hollywood,MOVIE,2019,,54,"['documentation', 'history']",['FR'],6.1,207
ts226211,Invisible Stories (Nextblkgrl),SHOW,2020,,37,['drama'],['SG'],7.2,7
tm892005,Coffee Shop Names,MOVIE,2020,,8,['comedy'],['US'],,
ts302256,My Sesame Street Friends,SHOW,2020,TV-Y,10,[],['US'],,
tm962124,Habla Now,MOVIE,2020,,58,['documentation'],['US'],6.1,29
tm987509,Homeschool Musical: Class of 2020,MOVIE,2020,,52,"['music', 'documentation']",['US'],6.4,24
tm859027,Yerba Buena,MOVIE,2020,,97,['comedy'],['PR'],,
tm974032,Taken Identity,MOVIE,2020,,102,['drama'],['MX'],5.3,22
tm861688,The Name of the Son,MOVIE,2019,,14,['drama'],['AR'],,
tm954272,"Área chica, infierno grande",MOVIE,2020,,19,['comedy'],['AR'],,
tm827052,La Afinadora de Árboles,MOVIE,2019,PG,101,"['comedy', 'drama']","['AR', 'MX']",6.3,49
tm941969,Dọlápọ̀ Is Fine,MOVIE,2020,,15,['drama'],['GB'],6.8,
tm989132,The Infamous Future,MOVIE,2019,,40,['documentation'],['US'],,
ts225759,Food Lore,SHOW,2019,,55,[],['SG'],,
ts88761,Tropical Cop Tales,SHOW,2019,TV-MA,11,['comedy'],['US'],5.4,282
tm929810,Yun,MOVIE,2020,,17,['drama'],['CL'],,
ts190879,Gemusetto Machu Picchu,SHOW,2019,TV-14,23,"['animation', 'comedy', 'fantasy', 'sport', 'scifi']",['US'],7,121
tm922326,Muy Gay Too Mexicano,MOVIE,2020,,13,['comedy'],['US'],,
tm892008,Bittu,MOVIE,2020,,17,['drama'],['IN'],,
tm907869,Acuitzeramo,MOVIE,2019,,15,['drama'],"['MX', 'US']",,
tm1079284,Blanes st and Muller,MOVIE,2020,,15,['fantasy'],['UY'],,
tm814962,Havana Street Party Presents Orishas,MOVIE,2019,,69,[],[],,
tm956831,The Power of We: A Sesame Street Special,MOVIE,2020,,21,['family'],['US'],6.1,28
tm1045743,Erik Rivera: Super White,MOVIE,2019,,28,['comedy'],['US'],,
tm1045875,Shayla Rivera: It's Not Rocket Science,MOVIE,2020,,28,['comedy'],['GB'],,
tm832422,Gina Brillon: Easily Offended,MOVIE,2019,,29,['comedy'],['US'],5.3,44
tm837011,Mezquite's Heart,MOVIE,2019,,80,['drama'],['MX'],7.6,50
tm979287,My Gift: A Christmas Special From Carrie Underwood,MOVIE,2020,,54,['music'],['US'],6.7,108
tm1241651,Welcome Back,MOVIE,2020,,20,['drama'],"['EC', 'US']",,
tm936263,Calvary,MOVIE,2020,,13,[],['ES'],,
tm877928,Max Steiner: Maestro of Movie Music,MOVIE,2019,,120,"['documentation', 'music']",['US'],7.8,119
tm982870,At Last,MOVIE,2020,,13,['drama'],['US'],,
tm1097154,The Anniversary,MOVIE,2019,,16,['drama'],"['CL', 'UY']",,
tm897453,Rizo,MOVIE,2020,,15,['drama'],['US'],,
tm1108525,Caro Comes Out,MOVIE,2020,,12,['documentation'],[],,
tm945817,Black Boy Joy,MOVIE,2019,,17,[],[],,
tm1134296,Breathe the Night,MOVIE,2020,,18,[],[],,
tm1159808,Halfway,MOVIE,2019,,16,['drama'],['US'],,
tm834792,The Prescription,MOVIE,2019,,14,['drama'],['US'],,
tm1045774,Nick Guerra: Love me at my worst,MOVIE,2020,,29,[],[],,
tm1108053,Unmothered,MOVIE,2020,PG,17,[],[],5.8,
tm835383,Autism: The Sequel,MOVIE,2019,,40,['documentation'],['US'],,
tm834994,Anacronte,MOVIE,2019,,15,['animation'],"['MX', 'AR']",,
tm483047,Sterling,MOVIE,2019,,20,['drama'],[],8,26
ts290153,Abbott Elementary,SHOW,2021,TV-PG,23,['comedy'],['US'],8.2,22188
ts256052,The White Lotus,SHOW,2021,TV-MA,60,"['crime', 'drama', 'comedy']",['US'],7.9,155247
tm1177080,The Banshees of Inisherin,MOVIE,2022,R,114,"['drama', 'comedy']","['GB', 'IE']",7.8,158084
tm1198110,The Menu,MOVIE,2022,R,107,"['horror', 'thriller', 'comedy']",['US'],7.2,258936
ts222558,House of the Dragon,SHOW,2022,TV-MA,62,"['scifi', 'drama', 'action', 'fantasy', 'romance']",['US'],8.5,315522
ts216284,Station Eleven,SHOW,2021,TV-MA,51,"['drama', 'fantasy', 'scifi', 'thriller']",['US'],7.6,29348
tm1032901,Empire of Light,MOVIE,2022,R,115,"['drama', 'romance']",['GB'],6.6,11642
tm1138107,All That Breathes,MOVIE,2022,,97,['documentation'],"['US', 'IN', 'GB']",7,2625
tm823717,Elvis,MOVIE,2022,PG-13,159,"['drama', 'music']","['US', 'AU']",7.3,189790
tm1224189,Barbarian,MOVIE,2022,R,102,"['thriller', 'horror']",['US'],7,136273
tm1160801,Navalny,MOVIE,2022,R,99,"['thriller', 'documentation']",['US'],7.7,17840
ts368973,Low Country: The Murdaugh Dynasty,SHOW,2022,TV-MA,50,"['documentation', 'crime']",['US'],7.2,1073
tm244142,The Batman,MOVIE,2022,PG-13,175,"['thriller', 'crime', 'drama', 'scifi', 'action']",['US'],7.8,679748
ts287233,Hacks,SHOW,2021,TV-MA,32,"['drama', 'comedy']",['US'],8.2,32429
tm855028,Amsterdam,MOVIE,2022,R,134,"['comedy', 'drama', 'history', 'thriller']",['US'],6.1,68923
tm888328,Don't Worry Darling,MOVIE,2022,R,123,"['thriller', 'scifi', 'horror', 'crime', 'drama']",['US'],6.2,105854
tm305113,Dune,MOVIE,2021,PG-13,156,"['action', 'scifi', 'drama']",['US'],8,654525
tm435124,Black Adam,MOVIE,2022,PG-13,125,"['fantasy', 'scifi', 'action']",['US'],6.3,229847
ts190845,Mare of Easttown,SHOW,2021,TV-MA,60,"['crime', 'drama']",['US'],8.4,163596
ts254885,Peacemaker,SHOW,2022,TV-MA,43,"['action', 'scifi', 'comedy', 'crime', 'fantasy', 'family']",['US'],8.5,53580
ts227602,Call Me Kat,SHOW,2021,TV-14,20,['comedy'],"['US', 'GB']",5.3,6943
ts227727,Our Flag Means Death,SHOW,2022,TV-MA,31,"['action', 'drama', 'comedy', 'history', 'romance']",['US'],7.8,29159
ts359675,The Rehearsal,SHOW,2022,TV-MA,32,"['comedy', 'documentation']",['US'],8.6,20242
ts229732,The Sex Lives of College Girls,SHOW,2021,TV-MA,27,"['comedy', 'drama']",['US'],7.8,23611
ts83267,The Gilded Age,SHOW,2022,TV-MA,54,['drama'],['US'],8,25589
tm860276,Nobody,MOVIE,2021,R,92,"['thriller', 'drama', 'action', 'crime']",['US'],7.4,265379
ts213237,Tokyo Vice,SHOW,2022,TV-MA,58,"['drama', 'thriller', 'crime']",['US'],8,30984
tm460711,Free Guy,MOVIE,2021,PG-13,114,"['comedy', 'scifi', 'action', 'fantasy']",['US'],7.1,380433
tm1226659,See How They Run,MOVIE,2022,PG-13,98,"['thriller', 'comedy', 'crime', 'history']","['US', 'GB']",6.5,50583
ts287833,We Own This City,SHOW,2022,TV-MA,60,"['crime', 'drama']",['US'],7.6,23564
tm833567,Old,MOVIE,2021,PG-13,108,"['thriller', 'drama', 'comedy', 'horror']","['CN', 'US']",5.8,84782
tm454813,Last Night in Soho,MOVIE,2021,R,117,"['thriller', 'horror', 'drama']",['GB'],7,145368
tm239926,Godzilla vs. Kong,MOVIE,2021,PG-13,113,"['scifi', 'action', 'fantasy', 'thriller']",['US'],6.3,215016
ts285915,The Staircase,SHOW,2022,TV-MA,65,"['crime', 'thriller', 'drama']",['US'],7.1,28470
tm841254,The Last Duel,MOVIE,2021,R,153,"['history', 'action', 'drama', 'documentation', 'thriller']","['GB', 'US']",7.4,161644
tm429301,The French Dispatch,MOVIE,2021,R,108,"['comedy', 'drama', 'documentation', 'romance']","['US', 'DE']",7.3,81326
tm239632,F9,MOVIE,2021,PG-13,143,"['action', 'crime', 'thriller', 'documentation']",['US'],5.2,138014
tm1279481,This Place Rules,MOVIE,2022,,82,"['documentation', 'crime', 'history']",['US'],7.3,5713
tm208407,Fantastic Beasts: The Secrets of Dumbledore,MOVIE,2022,PG-13,142,"['fantasy', 'family', 'action']","['US', 'GB']",6.2,148079
ts225142,Walker,SHOW,2021,TV-14,42,"['drama', 'action', 'crime', 'western']",['US'],6.1,12927
ts271532,Julia,SHOW,2022,,44,['drama'],['US'],,
ts222614,Superman & Lois,SHOW,2021,TV-14,42,"['scifi', 'action', 'drama', 'romance']",['US'],7.8,33693
ts249912,Tokyo Revengers,SHOW,2021,TV-14,24,"['crime', 'scifi', 'animation', 'action', 'drama', 'thriller']",['JP'],8,18900
tm372685,Death on the Nile,MOVIE,2022,PG-13,127,"['action', 'thriller', 'drama', 'crime']","['GB', 'US']",6.6,18325
tm855362,Nightmare Alley,MOVIE,2021,R,150,"['crime', 'drama', 'thriller', 'action', 'fantasy', 'horror']",['US'],7,149264
tm244163,Moonfall,MOVIE,2022,PG-13,130,"['scifi', 'fantasy', 'action']","['HK', 'GB', 'US', 'CA', 'CN']",5.1,84887
tm434720,The King's Man,MOVIE,2021,R,131,"['action', 'thriller', 'crime', 'comedy']","['GB', 'US']",6.4,60394
tm1028552,Belfast,MOVIE,2021,PG-13,98,"['drama', 'history']",['GB'],7.3,78561
ts287811,The Cleaning Lady,SHOW,2022,TV-14,42,"['crime', 'drama', 'thriller']",['US'],7,8207
ts269281,Kung Fu,SHOW,2021,TV-14,41,"['action', 'drama']",['US'],5.5,4552
tm1242082,Aqua Teen Forever: Plantasm,MOVIE,2022,R,76,"['animation', 'comedy', 'scifi']",['US'],6.2,900
tm474986,Mortal Kombat,MOVIE,2021,R,110,"['action', 'fantasy', 'scifi', 'thriller']",['US'],6,177857
tm456636,DC League of Super-Pets,MOVIE,2022,PG,105,"['comedy', 'crime', 'family', 'fantasy', 'scifi', 'animation', 'action']",['US'],7.2,66746
tm1019345,The Fallout,MOVIE,2022,R,92,['drama'],['US'],7,25307
tm299698,The Suicide Squad,MOVIE,2021,R,132,"['comedy', 'action', 'scifi', 'fantasy']",['US'],7.2,362202
ts227241,Winning Time: The Rise of the Lakers Dynasty,SHOW,2022,TV-MA,57,"['comedy', 'drama', 'sport']",['US'],8.3,21152
ts243536,Family Dinner,SHOW,2022,TV-G,24,"['reality', 'comedy', 'drama']",['US'],8.1,45
ts270943,It's a Sin,SHOW,2021,TV-MA,48,"['comedy', 'drama', 'history', 'thriller', 'horror']",['GB'],8.7,33071
ts251470,Somebody Somewhere,SHOW,2022,TV-MA,28,"['comedy', 'drama']",['US'],7.9,6852
ts288382,Gossip Girl,SHOW,2021,TV-MA,56,"['drama', 'romance']",['US'],5.4,13147
tm1047284,Drive My Car,MOVIE,2021,,179,['drama'],['JP'],7.6,54931
tm1048591,8-Bit Christmas,MOVIE,2021,PG,97,"['fantasy', 'comedy', 'family']",['US'],6.7,19097
ts284927,The Tourist,SHOW,2022,TV-MA,58,"['thriller', 'drama']",['GB'],7,18106
tm827124,The Matrix Resurrections,MOVIE,2021,R,148,"['scifi', 'action']","['DE', 'US', 'CA']",5.7,255972
tm814655,The Night House,MOVIE,2021,R,107,"['thriller', 'horror', 'drama']","['GB', 'US']",6.5,57492
tm983634,We're All Going to the World's Fair,MOVIE,2022,,86,"['horror', 'drama']",['US'],5.3,4273
ts265296,Scenes from a Marriage,SHOW,2021,TV-MA,59,['drama'],['US'],8.1,24262
ts310200,In With the Old,SHOW,2021,TV-G,43,['reality'],[],6.6,58
tm1142230,Kimi,MOVIE,2022,R,89,"['thriller', 'crime', 'drama']",['US'],6.3,34307
ts312306,Oh Hell,SHOW,2022,TV-MA,25,"['drama', 'comedy']",['DE'],6.5,257
tm893885,Zack Snyder's Justice League,MOVIE,2021,R,242,"['scifi', 'action', 'fantasy', 'drama']",['US'],8,405694
tm820276,King Richard,MOVIE,2021,PG-13,145,"['drama', 'sport']",['US'],7.5,118956
ts278961,And Just Like That...,SHOW,2021,TV-MA,39,"['comedy', 'drama', 'romance']",['US'],5.7,28754
ts244377,Edge of the Earth,SHOW,2022,TV-MA,59,"['documentation', 'sport', 'action']",['US'],7.4,360
ts270501,Irma Vep,SHOW,2022,TV-MA,54,"['drama', 'comedy']",['US'],6.8,5480
ts328427,The Last Movie Stars,SHOW,2022,TV-MA,60,['documentation'],['US'],8.1,1128
tm826359,Malignant,MOVIE,2021,R,111,"['thriller', 'horror', 'crime', 'action', 'drama']",['US'],6.3,75373
tm448779,Antlers,MOVIE,2021,R,99,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime']",['US'],5.9,40271
ts318561,The Big Brunch,SHOW,2022,TV-MA,51,['reality'],['US'],8.2,519
ts311296,The Craftsman,SHOW,2021,,24,['reality'],['US'],8.5,111
ts300606,The Cabin Chronicles,SHOW,2021,,8,['documentation'],['US'],7.8,13
tm855154,The Little Things,MOVIE,2021,R,128,"['thriller', 'drama', 'crime']",['US'],6.3,108961
tm1285513,Adult Swim Yule Log (aka The Fireplace),MOVIE,2022,R,91,"['comedy', 'horror']",['US'],6.4,1057
ts364489,The Forgotten Valley,SHOW,2022,TV-MA,44,"['drama', 'thriller']",['BR'],,
ts365826,Fixer Upper: The Castle,SHOW,2022,TV-G,24,['reality'],['US'],7,108
tm1146120,The Princess,MOVIE,2022,PG-13,109,"['documentation', 'history', 'drama']","['DE', 'GB']",7.3,1285
tm816376,Halloween Kills,MOVIE,2021,R,105,"['horror', 'thriller', 'crime']","['US', 'GB']",5.5,89015
ts231331,Landscapers,SHOW,2021,TV-MA,48,"['crime', 'drama', 'comedy']",['US'],7,16074
ts330312,Phoenix Rising,SHOW,2022,TV-MA,78,"['documentation', 'crime']",['US'],7.1,3440
ts372841,Unveiled: Surviving La Luz del Mundo,SHOW,2022,TV-MA,67,"['documentation', 'crime']",['US'],7.5,213
ts306641,Sort Of,SHOW,2021,TV-MA,22,"['comedy', 'drama']",['CA'],7,1751
ts305872,"The Way Down: God, Greed, and the Cult of Gwen Shamblin",SHOW,2021,TV-MA,45,['documentation'],['US'],7.1,2765
tm1248448,Trick or Treat Scooby-Doo!,MOVIE,2022,G,72,"['animation', 'comedy', 'family']",['US'],5.8,1659
tm1230711,Batman and Superman: Battle of the Super Sons,MOVIE,2022,PG-13,79,"['scifi', 'animation', 'action']",['US'],6.7,
tm846332,Judas and the Black Messiah,MOVIE,2021,R,126,"['drama', 'history']","['CA', 'US']",7.5,70441
tm490639,The Survivor,MOVIE,2022,R,129,"['drama', 'history', 'sport', 'war']","['US', 'CA']",6.7,4664
ts270720,The Baby,SHOW,2022,TV-MA,28,"['comedy', 'horror']",['US'],6.3,3342
tm1096862,The Automat,MOVIE,2022,,79,"['documentation', 'history']",['US'],7.8,1212
tm988351,Blue Bayou,MOVIE,2021,,119,['drama'],"['US', 'CA']",7.1,8435
ts372695,Branson,SHOW,2022,TV-14,63,['documentation'],['US'],7,246
tm1212753,A Christmas Story Christmas,MOVIE,2022,PG,98,"['comedy', 'drama', 'family', 'animation']",['US'],6.7,15702
ts240148,The Lost Kitchen,SHOW,2021,TV-G,43,['reality'],[],7.8,144
ts287753,Naomi,SHOW,2022,TV-PG,40,"['scifi', 'action', 'drama', 'animation']",['US'],4.8,5383
ts306397,Tom Swift,SHOW,2022,TV-14,41,['drama'],['US'],3.3,1591
tm1143365,Tony Hawk: Until the Wheels Fall Off,MOVIE,2022,R,135,"['documentation', 'sport']",['US'],8,3954
ts369512,Shaq,SHOW,2022,TV-14,47,"['documentation', 'sport']",['US'],7.8,848
ts356263,María Marta: The Country Club Crime,SHOW,2022,,40,"['drama', 'thriller', 'crime']",['AR'],6.6,269
tm453779,West Side Story,MOVIE,2021,PG-13,157,"['romance', 'crime', 'drama']",['US'],7.2,86394
ts296148,Catch and Kill: The Podcast Tapes,SHOW,2021,TV-MA,26,['documentation'],['US'],7.2,778
ts349497,George Carlin's American Dream,SHOW,2022,TV-MA,109,"['documentation', 'comedy']",['US'],8.3,3491
ts229724,Rap Sh!t,SHOW,2022,TV-MA,29,"['comedy', 'music']",['US'],6.5,1380
tm1183365,Eraser: Reborn,MOVIE,2022,R,102,"['action', 'crime', 'thriller']",['US'],4.6,1879
ts224449,The Prince,SHOW,2021,TV-MA,13,"['comedy', 'animation']",['US'],5.6,3017
ts320280,The Murders at Starved Rock,SHOW,2021,TV-14,58,"['crime', 'documentation']",['US'],6.6,1239
ts356640,I Don't Like Driving,SHOW,2022,,27,['comedy'],['ES'],7.3,385
tm1102731,The Eyes of Tammy Faye,MOVIE,2021,PG-13,126,"['drama', 'history', 'romance']",['US'],6.6,35377
ts295658,Trixie Motel,SHOW,2022,TV-14,38,['reality'],['US'],7.6,743
tm1138246,The Janes,MOVIE,2022,,101,['documentation'],['US'],7.5,1221
ts287083,That Damn Michael Che,SHOW,2021,TV-MA,22,['comedy'],['US'],7.5,1403
ts289037,García!,SHOW,2022,TV-MA,57,"['scifi', 'drama', 'thriller', 'action']",['ES'],5.9,760
ts329149,Rich & Shameless,SHOW,2022,TV-14,48,['documentation'],['US'],6.3,166
ts296641,Visitors,SHOW,2022,TV-MA,25,"['scifi', 'comedy']",['FR'],5.5,427
ts331129,101 Places to Party Before You Die,SHOW,2022,TV-14,24,"['reality', 'documentation', 'comedy']",['US'],8.1,312
ts272273,Exterminate All the Brutes,SHOW,2021,TV-MA,59,"['documentation', 'drama', 'history']",['US'],7.4,2685
ts354204,Mind Over Murder,SHOW,2022,TV-MA,55,"['documentation', 'crime']",['US'],7.1,1277
ts251993,One Perfect Shot,SHOW,2022,TV-MA,24,['documentation'],['US'],6.4,126
ts224077,To Your Eternity,SHOW,2021,TV-MA,25,"['action', 'animation', 'drama', 'fantasy']",['JP'],8.5,8283
tm1075547,Wolf,MOVIE,2022,R,100,"['drama', 'thriller']","['PL', 'IE']",5.2,12080
ts296447,Starstruck,SHOW,2021,TV-MA,22,"['comedy', 'reality']",['GB'],7.5,6796
tm1282313,Pelosi in the House,MOVIE,2022,,110,['documentation'],['US'],5.4,1166
tm1204325,Green Lantern: Beware My Power,MOVIE,2022,PG-13,87,"['animation', 'action', 'scifi']",['US'],6.1,3220
tm1040572,The Card Counter,MOVIE,2021,R,111,"['crime', 'thriller', 'drama', 'action']","['GB', 'US', 'CN']",6.2,37265
tm998992,Belle,MOVIE,2021,PG,122,"['scifi', 'family', 'animation', 'fantasy', 'music', 'drama']","['FR', 'JP']",7.1,13721
ts299270,Small Town News: KPVM Pahrump,SHOW,2021,TV-14,28,['documentation'],['US'],6.6,273
tm1073248,"Woodstock 99: Peace, Love, and Rage",MOVIE,2021,R,110,"['music', 'documentation']",['US'],7.1,7728
ts225228,The Thaw,SHOW,2022,TV-14,49,"['drama', 'crime']",['PL'],6.8,1876
tm1172888,Father of the Bride,MOVIE,2022,PG-13,118,"['comedy', 'drama', 'romance', 'fantasy']",['US'],5.9,11123
tm1037561,Roadrunner: A Film About Anthony Bourdain,MOVIE,2021,R,119,['documentation'],['US'],7.7,8087
ts282847,DMZ,SHOW,2022,TV-MA,56,"['drama', 'scifi', 'thriller', 'war', 'action']",['US'],5.4,3612
tm996853,Dear Evan Hansen,MOVIE,2021,PG-13,137,['drama'],"['US', 'CN']",6.1,15675
ts367879,La Pitchoune: Cooking in France,SHOW,2022,TV-G,43,[],['US'],8,97
tm855361,Reminiscence,MOVIE,2021,PG-13,116,"['thriller', 'scifi', 'romance']",['US'],5.9,58426
ts357422,A Brutal Pact: The Murder of Daniella Perez,SHOW,2022,TV-MA,60,"['documentation', 'crime']",['BR'],8.5,1301
ts302716,Ranch to Table,SHOW,2021,,24,[],[],,
ts254930,Pretty Little Liars: Original Sin,SHOW,2022,TV-MA,51,"['drama', 'romance', 'thriller']",['US'],7,6795
ts187369,Birdgirl,SHOW,2021,TV-MA,23,"['fantasy', 'animation', 'comedy']",['US'],5.8,1074
tm1028015,Constantine: The House of Mystery,MOVIE,2022,R,27,"['animation', 'action', 'horror']",['US'],,
tm355775,Ron's Gone Wrong,MOVIE,2021,PG,107,"['animation', 'scifi', 'family', 'comedy']","['GB', 'US']",7,35740
ts366770,Hostages,SHOW,2022,TV-MA,59,"['documentation', 'history']",['US'],8,441
ts269640,Painting With John,SHOW,2021,TV-MA,21,"['documentation', 'comedy', 'reality']",['US'],7.7,685
tm1063179,Julia,MOVIE,2022,PG-13,95,['documentation'],['US'],7.6,1055
ts218042,Homegrown,SHOW,2021,,24,"['documentation', 'drama']",['US'],9.1,58
ts342924,Housing Complex C,SHOW,2022,TV-MA,25,"['animation', 'thriller', 'horror']",['US'],6.1,282
tm983967,When We Were Bullies,MOVIE,2021,,36,['documentation'],"['US', 'DE']",6.7,
ts331586,Queen of Versailles Reigns Again,SHOW,2022,TV-14,38,['reality'],['US'],5.3,199
ts309856,Harry Potter: Hogwarts Tournament of Houses,SHOW,2021,TV-PG,42,"['reality', 'action']",['US'],4.7,1731
tm474190,The Forever Purge,MOVIE,2021,R,103,"['horror', 'action', 'thriller', 'crime', 'scifi']",['US'],5.4,36108
tm1283018,Call Me Miss Cleo,MOVIE,2022,R,90,['documentation'],['US'],5.4,605
tm1063493,Hitman's Wife's Bodyguard,MOVIE,2021,R,117,"['comedy', 'thriller', 'crime', 'action']",['US'],6.1,96950
ts357520,The Anarchists,SHOW,2022,TV-MA,51,['documentation'],['US'],5.8,873
tm463117,The Many Saints of Newark,MOVIE,2021,R,120,"['drama', 'crime']",['US'],6.3,56434
tm1037456,No Sudden Move,MOVIE,2021,R,115,"['drama', 'crime', 'thriller']",['US'],6.4,36832
ts271602,Fast Foodies,SHOW,2021,TV-14,24,['reality'],['US'],6.9,299
ts280528,The Girl Before,SHOW,2021,TV-MA,56,"['romance', 'thriller', 'drama']",['GB'],6.5,2978
tm1187459,Jerrod Carmichael: Rothaniel,MOVIE,2022,,55,['comedy'],['US'],7.9,2316
ts259441,Not So Pretty,SHOW,2022,TV-14,30,['documentation'],['US'],6.9,388
tm1005150,The Last Cruise,MOVIE,2021,,40,['documentation'],['US'],,
ts287327,The Big Shot with Bethenny,SHOW,2021,TV-MA,43,['reality'],['US'],6.4,204
tm1072577,Jagged,MOVIE,2021,,99,"['documentation', 'music']",['US'],7.3,1645
ts287795,PAUSE with Sam Jay,SHOW,2021,TV-MA,28,[],['US'],5.5,256
ts309677,Level Playing Field,SHOW,2021,TV-14,27,"['documentation', 'sport']",['US'],6.6,73
ts315742,Game Theory with Bomani Jones,SHOW,2022,TV-MA,30,"['sport', 'comedy']",['US'],5.8,280
ts282909,100 Foot Wave,SHOW,2021,TV-14,54,"['sport', 'documentation']",['US'],8.1,2004
tm1283782,Under the Stars,MOVIE,2022,PG,52,['documentation'],['FR'],,
tm1255341,Mama's Boy,MOVIE,2022,,102,['documentation'],['US'],7.8,353
tm350225,Street Gang: How We Got to Sesame Street,MOVIE,2021,PG,107,"['documentation', 'family', 'history']",['US'],8,1170
tm1166296,Master of Light,MOVIE,2022,,83,"['documentation', 'family']","['US', 'NL']",6.6,182
tm1108311,Four Hours at the Capitol,MOVIE,2021,R,88,"['documentation', 'crime']",['US'],7.4,3526
tm1128929,Harry Potter 20th Anniversary: Return to Hogwarts,MOVIE,2022,PG-13,103,"['documentation', 'family']","['US', 'GB']",8,42951
tm1260211,My So-Called High School Rank,MOVIE,2022,,101,['documentation'],['US'],6.6,88
